Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Cluster,Total expenditure,Cluster Name,Actionable Insight
41,Female,Lucknow,Xiaomi,iOS,1.7,9.5,180.6,159,2.5,1959,5.7,3.4,339,Gaming,1,2298,Mature Low Spender,Target with social media ads
55,Other,Kolkata,Google Pixel,iOS,6.4,8.1,254.0,125,6.0,545,6.4,2.2,1778,Social Media,1,2323,Mature Low Spender,Target with social media ads
59,Male,Hyderabad,Motorola,Android,11.8,10.1,112.3,157,2.7,6177,5.9,1.9,652,Entertainment,1,6829,Mature Low Spender,Target with social media ads
39,Other,Jaipur,Vivo,iOS,5.9,18.3,11.2,108,2.1,1569,1.9,4.0,917,Gaming,1,2486,Mature Low Spender,Target with social media ads
52,Female,Mumbai,Nokia,iOS,10.3,7.5,287.8,132,5.3,533,6.6,1.6,990,Gaming,1,1523,Mature Low Spender,Target with social media ads
49,Male,Bangalore,Oppo,iOS,6.1,46.6,188.8,71,4.7,4715,4.2,1.8,1936,Education,1,6651,Mature Low Spender,Target with social media ads
35,Male,Kolkata,Realme,iOS,2.3,20.3,131.5,190,4.5,155,4.4,1.1,154,Entertainment,1,309,Mature Low Spender,Target with social media ads
40,Other,Ahmedabad,Oppo,Android,12.0,28.7,142.2,107,3.5,555,6.3,4.4,932,Work,1,1487,Mature Low Spender,Target with social media ads
46,Other,Hyderabad,Xiaomi,Android,3.1,34.3,249.7,159,2.7,649,4.4,4.0,616,Social Media,1,1265,Mature Low Spender,Target with social media ads
57,Male,Lucknow,Motorola,Android,11.0,45.8,139.7,32,5.9,5101,4.6,4.3,1315,Work,1,6416,Mature Low Spender,Target with social media ads
53,Female,Chennai,Nokia,Android,9.0,40.6,66.3,133,4.2,2705,5.9,3.4,1281,Work,1,3986,Mature Low Spender,Target with social media ads
57,Female,Mumbai,Apple,Android,10.0,4.4,45.1,97,1.0,2763,6.5,3.3,1845,Education,1,4608,Mature Low Spender,Target with social media ads
46,Other,Hyderabad,Apple,Android,11.6,39.2,11.4,135,0.8,2112,1.4,1.1,503,Education,1,2615,Mature Low Spender,Target with social media ads
59,Male,Kolkata,Nokia,Android,5.4,28.4,218.1,50,3.6,6100,1.4,0.4,1166,Entertainment,1,7266,Mature Low Spender,Target with social media ads
58,Other,Kolkata,Motorola,iOS,11.4,39.3,244.9,15,2.8,1995,2.9,3.5,1410,Entertainment,1,3405,Mature Low Spender,Target with social media ads
54,Male,Bangalore,Vivo,iOS,1.0,34.3,60.8,186,3.1,3763,2.8,3.1,1048,Education,1,4811,Mature Low Spender,Target with social media ads
60,Male,Bangalore,Google Pixel,iOS,4.8,9.3,256.2,89,5.4,103,6.6,1.6,1774,Work,1,1877,Mature Low Spender,Target with social media ads
37,Other,Ahmedabad,Apple,Android,9.4,43.8,82.5,49,5.1,2626,3.4,0.2,1850,Gaming,1,4476,Mature Low Spender,Target with social media ads
48,Male,Mumbai,Samsung,iOS,9.8,28.3,120.7,19,2.0,4144,6.8,4.1,468,Gaming,1,4612,Mature Low Spender,Target with social media ads
50,Male,Delhi,OnePlus,Android,3.6,29.4,226.0,32,3.4,2419,3.9,3.8,732,Entertainment,1,3151,Mature Low Spender,Target with social media ads
54,Female,Lucknow,Apple,iOS,1.8,15.8,155.8,89,5.8,3602,1.6,2.6,801,Work,1,4403,Mature Low Spender,Target with social media ads
49,Other,Jaipur,OnePlus,Android,8.2,40.1,96.7,104,3.8,5159,7.6,4.1,368,Gaming,1,5527,Mature Low Spender,Target with social media ads
36,Male,Pune,Apple,iOS,3.3,23.7,130.3,105,5.8,469,7.0,4.9,213,Entertainment,1,682,Mature Low Spender,Target with social media ads
36,Female,Chennai,Motorola,iOS,7.3,32.0,65.9,16,4.3,1558,5.9,3.4,778,Gaming,1,2336,Mature Low Spender,Target with social media ads
52,Other,Ahmedabad,Vivo,iOS,1.9,8.6,90.6,96,4.7,2216,7.6,4.7,792,Entertainment,1,3008,Mature Low Spender,Target with social media ads
54,Other,Lucknow,OnePlus,iOS,1.8,34.6,99.1,54,0.7,709,4.6,3.1,721,Education,1,1430,Mature Low Spender,Target with social media ads
58,Male,Lucknow,Oppo,Android,3.2,8.3,97.2,26,1.6,3917,4.2,1.4,428,Entertainment,1,4345,Mature Low Spender,Target with social media ads
58,Male,Kolkata,Apple,iOS,3.7,29.7,179.8,125,2.5,1794,7.7,0.7,1235,Education,1,3029,Mature Low Spender,Target with social media ads
59,Other,Delhi,Samsung,iOS,3.7,12.5,209.5,125,4.5,777,2.6,4.3,243,Gaming,1,1020,Mature Low Spender,Target with social media ads
59,Other,Kolkata,Samsung,Android,4.5,4.0,62.6,92,3.7,3064,4.1,3.3,529,Work,1,3593,Mature Low Spender,Target with social media ads
46,Other,Pune,Nokia,iOS,3.9,8.3,155.0,186,4.2,2730,6.3,1.3,483,Education,1,3213,Mature Low Spender,Target with social media ads
59,Male,Hyderabad,Realme,iOS,3.3,12.4,152.9,56,2.8,5360,3.9,3.8,1377,Work,1,6737,Mature Low Spender,Target with social media ads
58,Male,Ahmedabad,Apple,iOS,3.5,2.1,208.7,102,2.0,5131,3.0,0.6,1254,Work,1,6385,Mature Low Spender,Target with social media ads
52,Male,Mumbai,Xiaomi,Android,6.1,24.8,180.1,37,3.5,1844,3.2,1.6,269,Education,1,2113,Mature Low Spender,Target with social media ads
56,Male,Pune,Xiaomi,iOS,6.4,1.5,259.8,125,5.8,393,7.6,4.9,635,Entertainment,1,1028,Mature Low Spender,Target with social media ads
53,Other,Lucknow,Vivo,iOS,8.5,40.1,143.1,21,3.5,6756,2.6,2.8,1537,Education,1,8293,Mature Low Spender,Target with social media ads
48,Male,Bangalore,Nokia,Android,1.8,8.4,196.0,76,4.2,5742,4.9,4.6,748,Entertainment,1,6490,Mature Low Spender,Target with social media ads
57,Other,Jaipur,OnePlus,iOS,3.2,26.2,216.5,164,4.3,4762,7.3,2.9,230,Education,1,4992,Mature Low Spender,Target with social media ads
49,Male,Mumbai,Motorola,iOS,5.7,26.9,7.9,200,2.5,2689,3.4,3.1,746,Work,1,3435,Mature Low Spender,Target with social media ads
58,Female,Mumbai,Google Pixel,Android,5.2,47.8,27.1,190,2.7,720,5.4,2.2,664,Work,1,1384,Mature Low Spender,Target with social media ads
55,Female,Hyderabad,Xiaomi,Android,7.1,15.6,246.4,177,2.6,4300,1.7,0.5,1396,Education,1,5696,Mature Low Spender,Target with social media ads
47,Other,Kolkata,Motorola,iOS,2.8,37.2,173.3,177,3.2,522,3.9,4.9,326,Entertainment,1,848,Mature Low Spender,Target with social media ads
40,Female,Jaipur,Google Pixel,iOS,6.3,34.6,256.6,150,5.4,1987,6.0,4.4,1094,Work,1,3081,Mature Low Spender,Target with social media ads
47,Female,Pune,Vivo,Android,5.2,22.4,13.2,166,3.1,3044,3.3,2.1,880,Social Media,1,3924,Mature Low Spender,Target with social media ads
51,Female,Pune,OnePlus,Android,8.3,31.3,88.9,189,0.6,2151,2.8,2.5,1764,Education,1,3915,Mature Low Spender,Target with social media ads
52,Female,Pune,Motorola,iOS,11.7,19.9,77.6,13,3.9,3466,1.2,4.6,605,Entertainment,1,4071,Mature Low Spender,Target with social media ads
54,Female,Bangalore,Vivo,iOS,2.5,10.7,62.7,160,2.7,3998,5.4,4.0,884,Social Media,1,4882,Mature Low Spender,Target with social media ads
51,Female,Bangalore,Oppo,Android,2.6,21.1,186.8,198,4.3,1470,5.5,0.4,1541,Gaming,1,3011,Mature Low Spender,Target with social media ads
55,Female,Mumbai,Apple,Android,11.7,33.9,292.3,16,5.0,4140,4.5,0.1,933,Social Media,1,5073,Mature Low Spender,Target with social media ads
49,Other,Lucknow,OnePlus,Android,8.4,3.3,84.4,166,0.5,2485,2.8,2.7,1557,Education,1,4042,Mature Low Spender,Target with social media ads
51,Other,Ahmedabad,Google Pixel,iOS,8.1,46.1,66.3,42,1.9,785,5.1,3.6,1926,Social Media,1,2711,Mature Low Spender,Target with social media ads
54,Male,Hyderabad,Xiaomi,Android,8.4,12.7,227.7,17,2.5,417,1.1,3.0,122,Education,1,539,Mature Low Spender,Target with social media ads
52,Other,Pune,OnePlus,Android,11.2,1.8,103.7,105,2.8,1515,3.7,0.1,1644,Social Media,1,3159,Mature Low Spender,Target with social media ads
39,Other,Mumbai,Realme,Android,1.1,8.0,204.6,127,5.4,1182,5.7,3.9,1488,Education,1,2670,Mature Low Spender,Target with social media ads
47,Other,Chennai,OnePlus,Android,8.7,24.5,291.5,109,3.3,5610,3.0,4.9,1437,Entertainment,1,7047,Mature Low Spender,Target with social media ads
49,Male,Pune,Motorola,Android,3.4,25.0,51.9,97,4.6,2759,2.9,0.7,1914,Work,1,4673,Mature Low Spender,Target with social media ads
54,Male,Lucknow,Realme,iOS,9.0,16.3,46.1,34,2.9,374,3.9,0.3,158,Gaming,1,532,Mature Low Spender,Target with social media ads
56,Other,Lucknow,Realme,Android,5.1,36.0,28.2,104,1.9,4539,3.0,3.5,1996,Gaming,1,6535,Mature Low Spender,Target with social media ads
41,Other,Hyderabad,Realme,iOS,8.9,6.0,135.6,75,1.5,2140,0.6,3.1,1240,Work,1,3380,Mature Low Spender,Target with social media ads
53,Male,Mumbai,Apple,iOS,1.1,15.2,187.1,173,5.6,1120,0.7,2.7,1951,Entertainment,1,3071,Mature Low Spender,Target with social media ads
49,Other,Delhi,Vivo,Android,8.2,3.5,6.6,18,3.3,3133,3.3,3.3,179,Social Media,1,3312,Mature Low Spender,Target with social media ads
46,Male,Chennai,Vivo,Android,1.5,10.6,197.5,111,3.9,4058,7.1,2.8,855,Social Media,1,4913,Mature Low Spender,Target with social media ads
60,Female,Lucknow,Motorola,Android,9.5,46.5,261.0,141,3.4,2749,5.3,4.0,1673,Gaming,1,4422,Mature Low Spender,Target with social media ads
43,Female,Mumbai,OnePlus,Android,4.3,4.8,35.9,21,5.1,3426,5.2,0.2,1939,Entertainment,1,5365,Mature Low Spender,Target with social media ads
50,Female,Kolkata,Nokia,iOS,6.8,23.6,164.0,72,4.2,4833,5.5,4.5,1240,Work,1,6073,Mature Low Spender,Target with social media ads
56,Male,Delhi,Realme,iOS,4.1,26.8,141.1,36,2.8,2086,7.1,2.5,341,Gaming,1,2427,Mature Low Spender,Target with social media ads
45,Male,Chennai,OnePlus,iOS,7.5,6.5,168.7,191,2.8,949,4.4,1.5,1681,Entertainment,1,2630,Mature Low Spender,Target with social media ads
59,Other,Ahmedabad,OnePlus,iOS,5.8,41.6,142.4,193,1.9,3028,1.9,3.3,497,Gaming,1,3525,Mature Low Spender,Target with social media ads
50,Male,Mumbai,Realme,Android,8.9,49.6,109.6,31,3.8,4372,5.7,4.2,423,Education,1,4795,Mature Low Spender,Target with social media ads
56,Male,Hyderabad,Apple,Android,10.0,25.3,146.0,97,3.4,3632,4.6,0.9,110,Entertainment,1,3742,Mature Low Spender,Target with social media ads
49,Male,Ahmedabad,Nokia,Android,2.9,8.3,228.9,176,1.2,2499,2.7,1.6,648,Work,1,3147,Mature Low Spender,Target with social media ads
54,Male,Chennai,Google Pixel,iOS,2.8,14.4,49.3,109,1.0,3515,4.6,0.5,1458,Education,1,4973,Mature Low Spender,Target with social media ads
57,Male,Kolkata,Motorola,iOS,7.9,13.6,79.4,91,5.4,5054,6.6,2.9,466,Entertainment,1,5520,Mature Low Spender,Target with social media ads
59,Male,Delhi,Oppo,Android,11.4,16.5,154.3,159,2.9,2868,6.7,2.4,1805,Social Media,1,4673,Mature Low Spender,Target with social media ads
51,Female,Mumbai,OnePlus,Android,3.0,8.5,245.2,124,5.9,2142,3.0,4.2,489,Education,1,2631,Mature Low Spender,Target with social media ads
50,Other,Pune,Apple,Android,7.4,3.2,115.5,172,3.1,165,5.5,0.8,1239,Social Media,1,1404,Mature Low Spender,Target with social media ads
55,Other,Chennai,Samsung,Android,7.4,5.8,51.3,35,4.4,4063,0.8,4.4,166,Education,1,4229,Mature Low Spender,Target with social media ads
47,Other,Bangalore,OnePlus,Android,11.5,7.3,118.1,108,2.4,1318,7.9,2.7,859,Work,1,2177,Mature Low Spender,Target with social media ads
53,Male,Pune,Apple,iOS,5.1,5.7,148.6,13,1.9,2050,2.6,1.2,1531,Work,1,3581,Mature Low Spender,Target with social media ads
45,Other,Jaipur,Motorola,Android,5.7,9.4,194.3,54,2.7,4854,6.1,4.0,1138,Work,1,5992,Mature Low Spender,Target with social media ads
43,Female,Pune,Xiaomi,Android,11.8,30.5,123.2,46,1.2,1401,3.3,1.9,1404,Education,1,2805,Mature Low Spender,Target with social media ads
40,Female,Ahmedabad,Apple,iOS,6.5,44.8,173.4,160,2.7,814,2.9,2.1,260,Entertainment,1,1074,Mature Low Spender,Target with social media ads
51,Other,Pune,Oppo,iOS,5.6,27.2,162.4,106,3.4,717,1.8,1.3,1296,Social Media,1,2013,Mature Low Spender,Target with social media ads
45,Other,Lucknow,Google Pixel,Android,3.3,5.4,157.6,125,5.1,3293,2.8,5.0,1827,Gaming,1,5120,Mature Low Spender,Target with social media ads
60,Male,Chennai,Google Pixel,iOS,4.7,7.3,91.1,103,5.6,5947,5.2,3.2,680,Entertainment,1,6627,Mature Low Spender,Target with social media ads
46,Female,Chennai,Samsung,Android,11.1,24.0,116.0,151,5.6,2414,6.8,3.8,739,Education,1,3153,Mature Low Spender,Target with social media ads
49,Female,Ahmedabad,Vivo,iOS,10.0,22.0,297.1,44,3.5,2710,1.9,1.3,1042,Gaming,1,3752,Mature Low Spender,Target with social media ads
55,Other,Kolkata,OnePlus,Android,4.2,16.7,279.5,123,4.8,1669,4.1,2.9,1698,Entertainment,1,3367,Mature Low Spender,Target with social media ads
42,Male,Pune,Apple,Android,8.6,28.0,172.3,58,3.9,2218,6.3,2.4,236,Work,1,2454,Mature Low Spender,Target with social media ads
60,Male,Mumbai,Samsung,iOS,3.6,44.1,89.1,118,5.4,611,6.3,3.3,387,Work,1,998,Mature Low Spender,Target with social media ads
60,Male,Chennai,Vivo,iOS,6.4,28.1,207.7,172,5.3,2336,1.3,0.7,237,Education,1,2573,Mature Low Spender,Target with social media ads
45,Male,Bangalore,Realme,Android,11.4,24.4,123.7,146,3.2,5517,2.5,2.6,1407,Social Media,1,6924,Mature Low Spender,Target with social media ads
45,Male,Ahmedabad,Samsung,iOS,10.6,31.0,123.4,91,4.3,4565,6.3,2.2,1637,Work,1,6202,Mature Low Spender,Target with social media ads
42,Male,Delhi,Samsung,Android,8.5,35.1,43.3,96,2.4,2685,7.9,4.6,1563,Gaming,1,4248,Mature Low Spender,Target with social media ads
58,Male,Ahmedabad,Xiaomi,Android,1.4,9.5,214.1,85,4.6,5488,2.5,1.0,736,Education,1,6224,Mature Low Spender,Target with social media ads
47,Female,Kolkata,Google Pixel,Android,8.0,33.4,161.3,188,4.6,283,4.5,4.8,1313,Education,1,1596,Mature Low Spender,Target with social media ads
54,Other,Delhi,Vivo,Android,2.4,15.5,119.7,100,0.7,1644,1.1,4.7,1663,Education,1,3307,Mature Low Spender,Target with social media ads
47,Male,Chennai,Google Pixel,Android,6.4,9.6,283.8,148,6.0,1006,4.3,0.8,1698,Work,1,2704,Mature Low Spender,Target with social media ads
49,Other,Chennai,Apple,iOS,9.3,14.0,127.1,56,4.5,2794,5.0,3.8,221,Gaming,1,3015,Mature Low Spender,Target with social media ads
52,Other,Lucknow,Nokia,iOS,2.7,11.1,241.3,101,1.4,1346,2.5,2.2,1991,Gaming,1,3337,Mature Low Spender,Target with social media ads
54,Other,Jaipur,Oppo,iOS,8.7,19.7,76.4,83,5.8,4058,7.3,3.4,982,Social Media,1,5040,Mature Low Spender,Target with social media ads
54,Other,Ahmedabad,Samsung,Android,3.9,40.1,231.0,174,3.6,4659,3.1,3.0,1136,Gaming,1,5795,Mature Low Spender,Target with social media ads
53,Male,Bangalore,Realme,Android,2.9,7.0,243.9,24,2.0,3283,1.8,4.9,135,Social Media,1,3418,Mature Low Spender,Target with social media ads
53,Other,Kolkata,Realme,iOS,2.4,13.9,199.4,158,3.1,4378,0.6,1.6,673,Entertainment,1,5051,Mature Low Spender,Target with social media ads
55,Male,Kolkata,Nokia,iOS,4.1,4.9,68.8,105,4.5,2557,5.0,1.6,767,Social Media,1,3324,Mature Low Spender,Target with social media ads
54,Other,Mumbai,Oppo,Android,8.5,36.9,72.0,175,1.3,1010,5.0,1.6,710,Education,1,1720,Mature Low Spender,Target with social media ads
53,Female,Lucknow,Nokia,iOS,7.2,7.0,255.4,173,5.2,2505,3.9,1.9,1271,Social Media,1,3776,Mature Low Spender,Target with social media ads
40,Other,Hyderabad,Motorola,Android,4.5,7.0,222.5,15,3.3,5046,1.5,3.7,567,Work,1,5613,Mature Low Spender,Target with social media ads
57,Male,Chennai,Motorola,Android,5.0,44.6,102.8,40,4.9,2197,4.5,1.1,1213,Gaming,1,3410,Mature Low Spender,Target with social media ads
53,Female,Ahmedabad,Google Pixel,iOS,11.5,7.7,76.8,132,3.5,5236,2.2,0.4,1339,Work,1,6575,Mature Low Spender,Target with social media ads
37,Other,Kolkata,Xiaomi,Android,10.4,37.8,163.7,145,3.8,4557,2.7,4.0,1098,Gaming,1,5655,Mature Low Spender,Target with social media ads
58,Other,Jaipur,OnePlus,Android,1.8,5.6,275.7,65,2.1,851,7.6,2.4,1584,Entertainment,1,2435,Mature Low Spender,Target with social media ads
57,Male,Kolkata,Motorola,iOS,3.3,28.4,96.0,80,3.5,4512,0.7,1.8,900,Work,1,5412,Mature Low Spender,Target with social media ads
37,Male,Jaipur,Apple,Android,10.7,40.3,40.6,157,3.9,3014,7.5,2.3,624,Gaming,1,3638,Mature Low Spender,Target with social media ads
45,Other,Lucknow,Motorola,Android,3.9,43.3,129.3,79,4.7,1485,2.7,0.1,1419,Gaming,1,2904,Mature Low Spender,Target with social media ads
55,Other,Bangalore,Xiaomi,iOS,2.8,20.7,37.8,11,4.3,729,4.3,1.7,1895,Education,1,2624,Mature Low Spender,Target with social media ads
45,Male,Chennai,Samsung,iOS,6.1,13.2,75.8,176,4.1,1044,7.2,3.6,193,Education,1,1237,Mature Low Spender,Target with social media ads
40,Female,Bangalore,Oppo,Android,7.3,15.2,128.5,170,3.8,1872,7.4,1.6,1200,Education,1,3072,Mature Low Spender,Target with social media ads
46,Other,Chennai,Samsung,iOS,4.0,20.9,39.3,74,2.5,1497,7.1,3.6,433,Gaming,1,1930,Mature Low Spender,Target with social media ads
38,Male,Lucknow,Nokia,iOS,8.4,49.4,115.6,64,2.9,2310,5.1,3.8,808,Entertainment,1,3118,Mature Low Spender,Target with social media ads
39,Female,Delhi,Nokia,Android,8.0,19.8,214.9,69,3.2,2696,4.2,2.7,1903,Work,1,4599,Mature Low Spender,Target with social media ads
57,Other,Lucknow,Apple,iOS,2.3,13.0,117.2,148,2.7,6022,6.8,1.1,635,Entertainment,1,6657,Mature Low Spender,Target with social media ads
39,Other,Bangalore,Apple,iOS,8.3,12.8,261.1,182,5.5,1401,6.9,4.7,1616,Gaming,1,3017,Mature Low Spender,Target with social media ads
54,Female,Jaipur,Apple,iOS,2.2,24.9,32.1,22,3.1,3275,4.2,3.3,107,Social Media,1,3382,Mature Low Spender,Target with social media ads
45,Other,Bangalore,Motorola,Android,4.0,22.8,71.6,52,2.9,4418,2.6,3.0,1440,Social Media,1,5858,Mature Low Spender,Target with social media ads
45,Other,Kolkata,Xiaomi,iOS,10.8,32.3,284.8,29,2.0,1888,6.4,3.6,1573,Social Media,1,3461,Mature Low Spender,Target with social media ads
48,Other,Kolkata,OnePlus,iOS,4.8,18.5,85.1,106,5.8,1323,4.6,4.1,1934,Social Media,1,3257,Mature Low Spender,Target with social media ads
54,Female,Chennai,Samsung,iOS,5.1,28.4,223.4,129,5.3,788,5.9,3.0,614,Gaming,1,1402,Mature Low Spender,Target with social media ads
56,Male,Ahmedabad,Google Pixel,iOS,8.0,9.4,253.7,64,3.1,3839,6.8,3.3,1425,Education,1,5264,Mature Low Spender,Target with social media ads
43,Other,Ahmedabad,Motorola,iOS,10.4,40.9,288.0,41,5.4,1203,2.7,2.2,1256,Work,1,2459,Mature Low Spender,Target with social media ads
60,Other,Delhi,Realme,iOS,3.0,9.4,239.3,198,2.8,4269,7.4,1.6,1362,Social Media,1,5631,Mature Low Spender,Target with social media ads
59,Male,Delhi,Realme,Android,9.4,29.7,61.7,87,3.9,5780,6.5,2.7,789,Social Media,1,6569,Mature Low Spender,Target with social media ads
52,Other,Lucknow,Samsung,Android,4.9,12.0,172.5,192,3.1,3107,3.5,2.4,1622,Social Media,1,4729,Mature Low Spender,Target with social media ads
58,Female,Lucknow,Samsung,iOS,10.3,37.4,53.3,175,4.4,5537,4.3,3.0,1417,Education,1,6954,Mature Low Spender,Target with social media ads
51,Male,Pune,Realme,iOS,5.8,35.7,21.1,60,4.2,1001,6.8,3.2,256,Entertainment,1,1257,Mature Low Spender,Target with social media ads
38,Female,Kolkata,Oppo,iOS,5.2,13.6,58.7,49,5.1,981,3.0,1.6,1928,Work,1,2909,Mature Low Spender,Target with social media ads
57,Other,Jaipur,Nokia,Android,8.9,7.9,38.9,60,1.9,2938,7.0,1.4,467,Entertainment,1,3405,Mature Low Spender,Target with social media ads
41,Other,Kolkata,Nokia,Android,7.0,1.9,295.5,59,4.2,106,2.8,1.7,629,Education,1,735,Mature Low Spender,Target with social media ads
47,Female,Bangalore,Xiaomi,iOS,9.5,16.1,171.6,176,5.8,2094,4.8,4.1,1733,Entertainment,1,3827,Mature Low Spender,Target with social media ads
50,Other,Jaipur,Apple,Android,3.2,18.9,280.4,81,5.1,2632,7.4,3.0,1150,Gaming,1,3782,Mature Low Spender,Target with social media ads
48,Other,Lucknow,Samsung,Android,3.3,23.5,242.5,57,5.8,4220,2.9,1.3,1456,Social Media,1,5676,Mature Low Spender,Target with social media ads
47,Male,Jaipur,Google Pixel,Android,1.1,12.3,80.3,96,2.2,1884,6.0,0.3,1933,Entertainment,1,3817,Mature Low Spender,Target with social media ads
60,Female,Ahmedabad,Vivo,iOS,9.3,37.1,97.6,20,3.3,5213,2.7,2.4,611,Entertainment,1,5824,Mature Low Spender,Target with social media ads
52,Other,Chennai,Nokia,Android,1.9,34.1,247.9,170,4.3,917,2.9,1.6,1865,Work,1,2782,Mature Low Spender,Target with social media ads
59,Male,Lucknow,Google Pixel,Android,10.9,31.2,23.8,74,2.7,3996,2.5,3.2,1203,Work,1,5199,Mature Low Spender,Target with social media ads
49,Other,Ahmedabad,Motorola,Android,7.9,31.3,25.1,176,2.4,4784,6.7,5.0,1060,Social Media,1,5844,Mature Low Spender,Target with social media ads
58,Male,Lucknow,Samsung,Android,9.0,1.5,71.3,169,2.2,1315,3.9,3.9,1369,Work,1,2684,Mature Low Spender,Target with social media ads
52,Male,Delhi,Motorola,iOS,11.7,40.5,189.9,51,2.7,5108,6.2,2.7,1377,Education,1,6485,Mature Low Spender,Target with social media ads
48,Female,Hyderabad,Vivo,iOS,1.8,35.8,121.1,179,2.1,2042,7.9,1.9,1875,Gaming,1,3917,Mature Low Spender,Target with social media ads
56,Other,Bangalore,Nokia,iOS,11.6,15.2,268.2,160,5.2,2860,1.4,0.4,643,Social Media,1,3503,Mature Low Spender,Target with social media ads
50,Other,Lucknow,Vivo,iOS,5.6,36.9,254.3,149,2.3,1545,7.2,0.9,923,Education,1,2468,Mature Low Spender,Target with social media ads
60,Female,Lucknow,Google Pixel,iOS,3.4,21.5,59.0,36,4.9,3980,3.6,0.6,385,Work,1,4365,Mature Low Spender,Target with social media ads
39,Other,Kolkata,Realme,Android,7.5,18.3,86.1,59,4.8,333,2.1,4.7,949,Work,1,1282,Mature Low Spender,Target with social media ads
46,Male,Pune,Motorola,iOS,8.8,13.7,202.2,181,5.6,4106,2.6,3.2,577,Work,1,4683,Mature Low Spender,Target with social media ads
48,Other,Chennai,Google Pixel,Android,10.8,38.3,278.7,189,1.3,1103,4.3,4.7,1254,Entertainment,1,2357,Mature Low Spender,Target with social media ads
59,Female,Delhi,Motorola,Android,1.3,46.3,228.4,76,2.4,2899,5.4,1.9,1970,Social Media,1,4869,Mature Low Spender,Target with social media ads
43,Male,Chennai,Nokia,Android,2.0,8.3,250.5,31,4.8,197,5.7,2.4,1352,Education,1,1549,Mature Low Spender,Target with social media ads
60,Male,Ahmedabad,Motorola,Android,7.9,6.7,54.4,193,3.9,1222,1.7,1.7,1826,Work,1,3048,Mature Low Spender,Target with social media ads
48,Other,Bangalore,Vivo,iOS,6.0,28.7,170.7,139,3.7,5195,4.7,4.2,1139,Work,1,6334,Mature Low Spender,Target with social media ads
38,Male,Chennai,Xiaomi,iOS,9.7,44.9,231.8,171,4.0,3645,6.0,0.1,285,Gaming,1,3930,Mature Low Spender,Target with social media ads
51,Other,Bangalore,Oppo,iOS,3.4,12.2,94.8,18,5.4,2355,1.9,1.6,406,Education,1,2761,Mature Low Spender,Target with social media ads
58,Female,Ahmedabad,Oppo,iOS,11.8,8.9,12.2,140,4.8,176,7.6,2.4,1090,Gaming,1,1266,Mature Low Spender,Target with social media ads
43,Male,Pune,Samsung,Android,5.4,18.2,155.9,114,4.8,3247,5.0,0.6,1336,Work,1,4583,Mature Low Spender,Target with social media ads
51,Other,Jaipur,Oppo,iOS,11.8,36.8,170.0,43,3.0,865,4.0,3.8,1029,Work,1,1894,Mature Low Spender,Target with social media ads
60,Other,Mumbai,Google Pixel,Android,3.0,21.3,79.2,122,5.0,5982,4.4,2.5,1925,Education,1,7907,Mature Low Spender,Target with social media ads
58,Female,Jaipur,Vivo,iOS,6.1,16.3,236.1,183,1.9,145,5.8,2.3,1868,Education,1,2013,Mature Low Spender,Target with social media ads
40,Male,Delhi,Nokia,Android,7.7,36.5,228.0,98,4.1,3401,2.6,3.2,888,Gaming,1,4289,Mature Low Spender,Target with social media ads
57,Female,Jaipur,Apple,Android,4.5,11.6,203.6,185,2.2,213,0.7,4.1,858,Entertainment,1,1071,Mature Low Spender,Target with social media ads
40,Male,Hyderabad,Vivo,Android,5.7,44.7,149.8,50,3.4,980,6.7,2.1,948,Education,1,1928,Mature Low Spender,Target with social media ads
48,Other,Kolkata,Vivo,iOS,6.9,31.7,50.1,72,2.4,1126,6.5,4.9,358,Work,1,1484,Mature Low Spender,Target with social media ads
59,Other,Chennai,Google Pixel,iOS,1.3,27.1,19.5,164,4.3,4937,3.3,1.3,1549,Education,1,6486,Mature Low Spender,Target with social media ads
40,Other,Jaipur,Nokia,iOS,2.7,46.8,238.3,190,5.7,3600,5.2,4.8,1064,Education,1,4664,Mature Low Spender,Target with social media ads
56,Female,Hyderabad,Xiaomi,Android,8.9,42.9,261.3,63,4.2,4066,7.5,3.8,336,Education,1,4402,Mature Low Spender,Target with social media ads
56,Female,Bangalore,OnePlus,Android,2.7,21.8,17.3,158,4.9,4313,1.0,0.8,180,Education,1,4493,Mature Low Spender,Target with social media ads
59,Male,Ahmedabad,Samsung,iOS,11.8,30.1,51.1,72,1.9,5076,1.8,0.8,1108,Education,1,6184,Mature Low Spender,Target with social media ads
59,Female,Ahmedabad,Realme,Android,5.1,15.8,63.6,37,3.8,6542,7.3,3.6,1724,Entertainment,1,8266,Mature Low Spender,Target with social media ads
41,Other,Kolkata,Nokia,iOS,5.5,7.3,87.9,84,2.1,1954,6.4,0.8,1351,Work,1,3305,Mature Low Spender,Target with social media ads
59,Male,Hyderabad,Vivo,Android,9.5,4.3,226.2,138,1.5,2606,5.5,4.8,1171,Social Media,1,3777,Mature Low Spender,Target with social media ads
59,Female,Jaipur,Motorola,iOS,4.0,14.5,54.2,115,5.1,5626,3.1,0.9,1854,Entertainment,1,7480,Mature Low Spender,Target with social media ads
